ids,names,mean,description
31008,Makeruna! Senta: Sayonara Ijime Mushi,,Human beings as well as other creatures have a cruel heart. Everyone thinks that all they're doing is bullying insects. In this anime each individual is confronted with the bullying and asked about it; their replies show the ugliness of their own hearts.
31009,Mebuki,,An educational film about listening to your inner voice when you see discrimination. Social customs and values should not override cruelty and abuse done upon others.
31014,Aru Zombie Shoujo no Sainan,4.9,"Promotional video for an anime adaptation of the Aru Zombie Shoujo novel series. Though uploaded in July 2012, the proposed adaptation never came to fruition."
31015,Kakusensou,,An educational film about nuclear warfare and the effects it has on the environment as told by a talking frog. 
31016,Juuroku Jizou Monogatari: Sensou no Gisei ni Natta Kodomo-tachi,,"1 day before the end of WWII for Japan in September 1944 Sadamitsu, Tokushima was under one final air raid. Elementary school boys proceeded to carry out their evacuation policy and many became victims."
31017,Neko wa Ikite Iru,,"On the night of March 10, 1945 the US Military sends out B-29s for another air raid. Masao's mother is frantically trying to evacuate and so is their cat Inazuma who had kittens. "
31018,DD Hokuto no Ken 2 Ichigo Aji+,5.91,"In the 21st century, the characters of Fist of the North Star are living in peaceful Japan. In particular, Kenshirou is a convenience store worker, Raoh works at a factory, and wracked by illness, Toki is looking for work. The legend of the Fighting NEET (Not in Education, Employment, or Training) North Star begins in the modern day.

(Source: Crunchyroll)


Note: Short stories adapting Hokuto no Ken: Ichigo Aji manga are included at the end of each episode.

Serving as a spinoff gag manga of the original Hokuto no Ken series, the story is a parody of Fist of the North Star by Buronson and Tetsuo Hara. It consists of page-long gags centered mainly on Souther, both within his final battle with Kenshiro and inserting himself into other parts of the series where he doesn't belong. One recurring gag involves the kid with a turban repeatedly stabbing Souther in the leg every time he climbs the pyramid's staircase, and another involves Rei suddenly transforming into Souther in his iconic moments. 

(Source: Hokuto no Ken Wikia)"
31019,Norasco (TV),,"musicる TV signed up Norasco for their channel. Some of the ONA's episodes were shown and then the episodes became mostly musicる TV exclusive.
"
31020,Norasco: Cinema Point Card-hen,,Norasco episodes made for and screened at 109 Cinemas during previews. The films were fully included intermittently on the 4-disc DVD release of Norasco. The first and sixth episode were also posted on the official youtube page at later dates. 
31033,Nintama Rantarou: Dokutake Onsen no Dan,,"The Lord of Maitake Castle asks the Ninjutsu Academy Headmaster to accompany him when he sneaks out incognito to visit a dango shop, and Rantarou, Kirimaru and Shinbei tag along for the trip as well. However, it turns out that the shop is actually a Dokutake Castle trap, and they're not the only ones who have been caught."
31034,Nintama Rantarou: Ninjutsu Gakuen to Nazo no Onna - Kore wa Jiken Da yo! no Dan,,"While Rantarou and Fushikizou are out running an errand, Fushikizou happens to spot a mysterious woman who's being chased by some of the Tasogaredoki Castle ninjas. It turns out the woman is actually the disguised leader of the Dokutake Castle ninjas, Hieta Happousai, and the entire Ninjutsu Academy ends up getting involved in the events. "
31035,Inferno Cop Specials,6.07,"Three special episodes of Inferno Cop. The first features cameos of characters from Little Witch Academia. The third episode involves Inferno Cop traveling to New Jersey, where he comes across Donald Trump."
31043,Boku dake ga Inai Machi,8.35,"When tragedy is about to strike, Satoru Fujinuma finds himself sent back several minutes before the accident occurs. The detached, 29-year-old manga artist has taken advantage of this powerful yet mysterious phenomenon, which he calls ""Revival,"" to save many lives.
 
However, when he is wrongfully accused of murdering someone close to him, Satoru is sent back to the past once again, but this time to 1988, 18 years in the past. Soon, he realizes that the murder may be connected to the abduction and killing of one of his classmates, the solitary and mysterious Kayo Hinazuki, that took place when he was a child. This is his chance to make things right.
 
Boku dake ga Inai Machi follows Satoru in his mission to uncover what truly transpired 18 years ago and prevent the death of his classmate while protecting those he cares about in the present.

[Written by MAL Rewrite]"
31044,Kamisama Minarai: Himitsu no Cocotama,5.98,"Cocotama are tiny gods born from the thoughts and feelings of objects that people use with great care. The fact that Cocotama wear part of the egg they hatch out of as underwear is proof that they are still apprentices. The Cocotama use a mysterious magic, and they train hard to be of use to humans and to become full gods. They live inside human houses and stealthily move around to help humans find things they have lost, although they make many mistakes.

(Source: ANN)"
31048,Burenai Ai de,6.48,"Burenai Ai de was released on Miku's anniversary. The song is now used for the AR campaign for Rohto Pharmaceutical's new eye drops ""Digi Eye"". Like much of Mitchie's song titles this one has a double meaning, ""ai"" (love) and ""eye"" both being correct translations.

An app was released in August 2014 that would play a partial version of the song and show a 3D Miku dancing on any surface.

(Source: Vocaloid Wiki)"
31049,Beyblade Burst,6.36,"The story revolves around Valt Aoi and Shu Kurenai as well as their teammates, Rantaro Kiyama, Daigo Kurogami and Wakiya Murasaki at the Beigoma Academy school in Japan. When not studying, the close friends are obsessed with their Beyblade, creating a school bey club later in the season and challenging each other to battles at their Bey Stadium. The friends eventually become friendly rivals as they compete against each other in a competition to claim the title of Japan’s top Blader.

(Source: Beyblade Wiki)"
31050,Cyborg 009 VS Devilman,6.31,"After discovering the existence of demons in Tokyo, the original Cyborg crew led by Dr. Gilmore find themselves in conflict with Devilman, a strong demon believed to be in league with the war-profiteering terrorist organisation, Black Ghost. Meanwhile, a bigger threat emerges when Dr. Adams, a Black Ghost scientist unleashes his new line of high teen Cyborg models against 009 and his friends.

(Source: ANN)"
31051,Kuroko no Basket: Saikou no Present Desu,8.09,"It is Tetsuya Kuroko's birthday. In celebration, Satsuki Momoi has invited the other members of the Generation of Miracles to play basketball together and rekindle the memories from their nostalgic middle school days. Meanwhile, Taiga Kagami and his fellow teammates of Seirin High are doing their best to prepare for Kuroko's birthday party.

Sometimes, the best gift one can receive is not a material one but, rather, the feeling of having fun with everyone!

[Written by MAL Rewrite]"
31052,Saru Getchu Movie: Ougon no Pipo Helmet - Ukki Battle,,"One day, a strange monkey with a golden helmet drains out the insides of another monkey by kissing him. Hikaru, Spike's brother,  goes out on an adventure to find this strange monkey. He soon befriends the monkeys and runs forward. But it isn't easy when every boss from the former games tries to block his path..."
31054,"Letchu, Getchu, Saru Getchu",,"The monkeys are up to no good again, but this time they're on the ""heroes"" side. Performing no good magic shows, cloning themselves with a ninja Jutsu and filling UFO catchers with themselves are just a few of the tricks they're pulling, while at the same time trying to adapt themselves to the human lifestyle. "
