ids,names,mean,description
17733,Dibetagurashi: Ahiru no Seikatsu,5.87,"The story follows the daily life of a group of birds, including a duck, an old nihilistic great grey owl, and a gluttonous Caique parrot.

(Source: ANN)"
17739,Hidamari Sketch: Sae Hiro Sotsugyou-hen,8.09,The anime centers on the graduation of Sae and Hiro.
17741,Kimi no Iru Machi,6.91,"Haruto Kirishima lived a calm life out in the countryside, away from the fast-paced life of the city. Then Yuzuki Eba appeared in his life out of nowhere, having come from Tokyo to briefly live with her family. Their time together left him enamored with the memories of that short period before she just as abruptly disappeared from his life, and left him full of questions.

Kimi no Iru Machi begins some time later, after Haruto moves to Tokyo to live with his sister, in order to pursue a career as a cook. In reality though he wishes to be with Yuzuki. Things don't start good though. When he arrives he is mistaken for a burglar and attacked by his sister's neighbour Mishima Asuka. After the misunderstanding is cleared his feelings begin to waver though. Is Eba, who keeps avoiding him for seemingly no reason, the one for him or is it Asuka? "
17743,"Maoyuu Maou Yuusha: Kono Monogatari wa, Daniku dake Dewanai no Ja!",6.75,A recap of episodes 1-9 of Maoyuu Maou Yuusha.  
17745,Kakushi Dere,6.94,"Nonoka goes out of her way to make a written confession to the older brother of one of her classmates, but he doesn't even read the letters. This prompts her to stop by in person, and express her ""hate"" for him through various antics..."
17747,Furyou ni Hamerarete Jusei Suru Kyonyuu Okaasan The Animation,6.24,"Kyouko has incestuous feelings toward her son. The story slowly progresses into the son realizing his own feelings toward his mom. Later on, a friend of her son's, Shin, blackmails her into doing whatever he wants. Slowly, she starts enjoying herself more and more. Will she break or fall for her son?"
17749,Kuruneko: Kurunekobin,,Specials included on the DVDs.
17753,Kuruneko: Nyaalock Holmes no Bouken,,Specials included on the DVDs for the second season.
17777,"Saikin, Imouto no Yousu ga Chotto Okashiinda ga.",6.25,"Saikin, Imouto no Yousu ga Chotto Okashiinda ga. follows a family just starting to rebuild. When they marry, Mr. and Mrs. Kanzaki bring a teenage son and daughter along for the ride. But high school freshman Mitsuki Kanzaki is less than thrilled. Stinging from a history of absent and abusive father figures, she is slow to accept her stepfather and stepbrother.

But after an accident lands Mitsuki in the hospital, she finds herself possessed by the ghost of Hiyori Kotobuki, a girl her age who was deeply in love with Mitsuki's stepbrother Yuuya. Hiyori cannot pass on to her final reward because of her unrequited love for Yuuya, meaning she's got to consummate it... in Mitsuki's body?!

Now, Mitsuki's life depends on getting Hiyori to Heaven. But will she get used to sharing herself with a pushy, amorous ghost? Can she overcome her distrust of her new family? Can she bring herself to fulfill Hiyori's feelings for Yuuya? And might she be hiding some feelings of her own?"
17785,Jungle wa Itsumo Hare nochi Guu: Eizou Tokuten - Maboroshi no Pilot Film,6.23,"4-minute promo/pilot released with the Deluxe OVA, with a few events from the TV series in a different graphic style."
17787,Ouritsu Uchuugun: Honneamise no Tsubasa Pilot,5.98,Short film/pilot from year 1985 for the Royal Space Force movie that came out two years later.
17791,Kyoto Animation: Ikitaku Naru Omise-hen,6.31,Kyoto Animation commercial for the Kyoto Animation Shop.
17811,Kyoto Animation: Hassou-hen,5.65,"While waiting in a park for someone to arrive, a certain person's mind begins to wander: in daydreams and visions, they watch parts of their surroundings transform into the one they await as they descend into these fantasies.

[Written by MAL Rewrite]"
17813,Kyoto Animation: Megane-hen,6.33,Kyoto Animation commercial for the light novel series Kyoukai no Kanata.
17815,Kyoto Animation: Kasa-hen,6.12,Kyoto Animation commercial.
17819,Kyoto Animation: Suiei-hen,7.04,Kyoto Animation commercial that aired during episode 10 of Tamako Market.
17821,Stella Jogakuin Koutou-ka C³-bu,6.54,"Yura Yamato has just arrived at the high school division of Stella Women's Academy, when Sonora Kashima invites her to join a club called ""C³"". Sonora is the third-year student who became the new head of this club for military survival games. The other members include two second-year students (part-Japanese Karila Hatsuse and G36K-wielding Honoka Mutsu) and two other new students (Rento Kirishima whose family runs a Japanese sweets shop and the really short Yachiyo Hinata).

(Source: ANN)"
17823,Ikenai Boy,4.86,"An anime adaptation of the erotic manga ""Ikenai Boy"" by Yoshihiro Suma, serialized in Business Jump.

Our hero is the typical young energetic college boy, but he got a special gift. He has ""magic hands"" that puts all women in ecstasy. Obviously he is taking advantage of this gift by meeting one bishoujo after the other! 

(Source: MU)"
17825,Ikenai Boy: Ikasu Maruhi Hand Power,,Sequel of Ikenai Boy.
17827,Daitoshokan no Hitsujikai,6.91,"""The Shepherd,"" an urban legend of Shiomi Academy, is said to appear before hardworking students to grant them a wish. 

While engrossed in a book inside the school's renowned Great Library, Kyoutarou Kakei, a second year student and the Library Club's de facto president, receives an email from the Shepherd foretelling an event that will change his fate. Worried by the message, Kyoutarou rushes over to a nearby train station and encounters fellow student Tsugumi Shirasaki, whom he saves from being hit by a derailing train. Grateful for his heroic actions, Tsugumi joins the Library Club and invites Kyoutarou to participate in her mysterious ""Shiomi Happy Project."" Together with other new members of the club, they strive to make the academy a better place and uncover the identity of the enigmatic Shepherd.

[Written by MAL Rewrite]"
17831,Inu to Hasami wa Tsukaiyou,6.57,"A nonsense comical mystery. Harumi Kazuhito is a high school boy who loves books and is a fan of novelist Natsuno Kirihime. One day, he finds Kirihime writing at a cafe, about to be shot by a robber. He protects her from the attack but is killed instead. Through the supernatural power of a book-worm, he is reincarnated as a dachshund dog. Kazuhito (as a dog) writhes in a painful bookless life, when a sadistic woman carrying a pair of scissors offers him help. She is Kirihime herself.

(Source: Dog and Scissors Wiki)"
17833,Pink no Curtain,5.05,"Based on the same-name erotic slice-of-life manga by George Akiyama, serialized in Weekly Manga Goraku.

Virgin boy Okuyama is a stocker at the supermarket who has no luck with women. His life is thrown upside down when his sister Noriko unexpectedly moves into his house. Okuyama is overcome with lustful thoughts for her, but she regards him simply as a brother.

(Source: AnimeVice)"
17835,Seito Shokun! Kokoro ni Midori no Neckerchief wo,,"Based on a shoujo manga ""Seito Shokun!"" by Shouji Youko, serialized in Kodansha's Shoujo Friend.

Students who do not trust teachers, teachers who give up faith in education, parents who blame schools for their children's misbehavior...

Naoko was at a loss when she was assigned as a new high school teacher. Times have changed and students are no longer easy to control, but she chose not to look away. Instead, Naoko reaches out to try and discover the various issues hidden in the modern education system. 

(Source: AniDB)"
17843,Inferno Cop: Fact Files,5.41,"There are 12 companion pieces in the forms of ""Fact Files"" (which expand upon a given character from a corresponding episode) airing shortly after each episode. "
17849,Sparrow's Hotel,5.46,"The comedy revolves around Sayuri Satou, the new front desk worker at the Sparrow's Hotel—""the closest hotel to Heaven"". Her special features are her large breasts and her skills of assassination. She takes down people who cause trouble in the business hotel with those skills, but she is in fact very unskilled when talking to the male hotel manager, and often bites her tongue.

(Source: ANN)"
17855,Namiuchigiwa no Muromi-san: Pangea Chou Tairiku no Muromi-san,6.75,Bundled with the ninth limited-edition volume of the manga.
17867,Nuki Doki! Tenshi to Akuma no Sakusei Battle,6.89,"Based on the erotic game by Grand Cru Bourgeois. 

Angels and demons had fought over a long time to see who reign supreme. In order to bring closure to this feud. An Angel name Sera and a demon named Firika were sent to the human world to finish this competition. The leader of both angels and demons decided that both the angel and demon must contend for the love of a human named Yamato. Thus, Sera and Firika compete to for Yamato's love and the supremacy of their entire race.

(Source: BakaBT)"
17871,Yonhyaku-nijuu Renpai Girl,5.81,"Promotion video for Naruto Kiriyama's light novel Yonhyakunijuu Renpai Girl, commissioned by Enterbrain after Kiriyama won the 14th Entertainment Awards Grand Prize (Entame Taishou) from the publisher's light novel department."
17873,Pokemon Best Wishes! Season 2: Decolora Adventure,6.28,"After their encounter with Team Plasma, Satoshi, Iris and Dent start a new journey in the Decolora Islands."
17875,Papa no Iukoto wo Kikinasai! OVA,7.37,Limited edition episode included with pre-orders for the 13th and 18th light novel volumes.
