ids,names,mean,description
10500,Ojiisan no Lamp,7.56,"When a young boy named Tooichi stumbles upon an old lamp in his grandfather's shed, he mistakes it for a toy and takes it outside to play. When his grandfather discovers this, he reprimands the boy and begins recounting the story behind the artifact—of how a small, traditional Japanese town became Westernized. 

In his youth, Tooichi's grandfather, Minosuke, made a living by doing errands and chores for the townspeople. After one errand takes him to a nearby town, he witnesses Western lamps—a technology unfamiliar to him—light up the streets, igniting a spark in the young boy. From that moment on, lamps became Minosuke's passion and profession, changing his and the townspeople's lives forever.

[Written by MAL Rewrite]"
10501,Bannou Yasai Ninninman,5.99,"Mari is a young elementary schooler who is terrified of two things—eating vegetables and crossing ""Fear'a Bridge""—so much so that she has recurring nightmares of being forced to confront her fears. She avoids eating vegetables at all costs, and wakes up early so she and her friend Momo can walk out of their way to avoid the bridge.

One day, Momo gets a dog that can't be walked on the busy road she and Mari usually take, and Momo walks across the bridge, leaving Mari to walk to school alone. That same day, Mari's teacher sets a goal for the class to stop leaving food on their plates at lunchtime and Mari has to eat all three of her least favorite foods: carrots, peppers, and milk. After passing out from the shock of eating the vegetables, she awakens in the nurse's office to three food spirits calling themselves Ninninman, Piiman, and Milk. With the help of these bizarre beings, can Mari overcome her fears?

[Written by MAL Rewrite]
"
10502,Tansu Warashi.,6.77,"Noel Hiiragi thinks that her life is stressful enough living alone and working at a call center when her mother sends her a six-drawer wardrobe out of the blue. In hopes of returning the furniture after attempting to stuff it in a corner of her tiny apartment, she calls her mother to complain about the sudden burden, but her mom only vaguely tells Noel that it is ""her turn.""

When Noel returns from a night of drinking, she finds a fat child in her apartment eating her food. Shocked and confused, she eventually discovers that her mother's wardrobe contains six strange children who claim to serve the current mistress of the Hiiragi family. Refusing to buy this blunt explanation, Noel struggles to adapt to her new lifestyle, wondering whether the children's service is a blessing or a curse.

[Written by MAL Rewrite]"
10504,Gosick: Utsukushiki Kaibutsu wa Konton no Sen wo Shimiru,7.08,"Recap episode. The first part of the episode consists of the recap, the second part consists of some interviews with the cast."
10506,Shiawase Haitatsu Taneko,,"The story centers around a cat who answers people's wishes and delivers happiness. (""Tane"" and ""neko"" are the Japanese words for ""seed"" and ""cat,"" respectively.)

(Source: ANN)"
10507,Inazuma Eleven Go,6.96,"Tenma Matsukaze is a new student at Raimon Junior High. Due to his love for soccer, he decides to join the school soccer team, which gained its reputation after the amazing performance shown ten years earlier in the Football Frontier International, a tournament that hosts the best youth teams the world has to offer. Unfortunately, the once renowned school doesn't have the soccer spirit it once enjoyed.

This is primarily due to the fact that soccer in Japan is now controlled by a dark entity known as the ""Fifth Sector."" They alone decide the fate of every match, instructing teams to either win or lose. The actions of the Fifth Sector have beaten down the country’s soccer teams, who no longer have a love for the game.

Tenma and his teammates will look to shift this paradigm and fight back against their evil oppressors. Thankfully, they will not be alone in this battle, as they will get help from a group known as the ""Resistance."" Cheer on the boys of Inazuma Eleven Go as they fight the good fight!"
10509,Hoero! Bun Bun (Movie),,"Special episode of the 39 episode seires about Bunbun, an abandoned puppy."
10511,Toyama Kankou Anime Project,5.48,"The Toyama Kankou Anime Project is a visualization of the three most popular tourist spots of the Toyama prefecture: Tateyama Kurobu Alpine Route; firefly squid from the mysterious ocean of the Toyama Bay; Gokayama known for its architectural world heritage Gasshouzukuri. 

The animation is done by PA Works, which is located in Toyama-ken Nanto-shi, and the flash is done by The BERICH, which is a unit that resides in Toyama-ken Uozu-shi. 

Along with a high-definition commentary video of these attractions, this project aims to broadcast the stunning nature of the Toyama prefecture to the world."
10513,Usavich IV,6.64,The fourth season of Usavich.
10516,Anemone,6.46,"Anemone is a story about a girl who strays into a world of wonder. She goes deeper into her internal world—her heart—and, in the end, retrieves an important thing that she lost.

(Source: Official site)"
10519,Mahou Shoujo Sonico★Magica,5.82,"Parody opening for a spin-off of Mahou Shoujo Madoka Magica, starring the characters from the upcoming visual novel game SoniComi by Nitro+.

This was released by Nitro+ as an April fools' prank, complete with an official website announcing a full TV series. 

"
10521,Working'!!,7.86,"The exciting antics of Wagnaria return as more ridiculous incidents occur, friendships are deepened, and new feelings are discovered. In addition to Souta Takanashi and his wacky co-workers, more eccentric personalities join the family restaurant: Haruna, Hyougo Otoo's missing wife, who has a habit of getting hopelessly lost through the sewer system; Kirio Yamada, Aoi's older brother, who is able to withstand Mahiru Inami's deadly punches; and twins Youhei and Mitsuki Mashiba, Kyouko Shirafuji's juniors who do not get along.

Absurdity, romance, and hilarity are all on the menu for the Wagnaria family restaurant!

[Written by MAL Rewrite]"
10524,Duel Masters Victory,5.8,"Duel Masters Victory is the 7th season of the Duel Masters Anime series. 

As shown in Episode 32 of Duel Masters Versus, this storyline follows the events of the Duel Masters: Star Cross manga instead of Cross Shock.

It introduces a new protagonist named Katta Kirifuda, the brother of Shobu.

He wants to be a dueling champion like his brother Shobu, but in his own way. The series shows the beginning of his dueling adventures with his friends, Bucyake, Yohdel and Benchan. During these adventures he considers Dragon Ryu a fierce duelist as his rival.

This series also features the story behind the battle between the races of Hunters and Aliens.

(Source: Duel Masters Wikia)"
10525,Shinseiki Duel Masters Flash,5.78,
10526,Duel Masters Zero,5.96,"The previous season of 'Zero Duel Masters' was set in an alternate universe, so this season's plot is a continuation of the Duel Masters Charge.

It follows the aftermath of the duel of Shobu vs. Zakira.

(Source: Duel Masters Wikia)"
10527,Duel Masters Cross,6.33,"Shobu and friends fight the remaining Fua Duelists in order to defeat Zakira. Once again, they face off against the old members of Fua Duelists at the World Championship tournament.

Shobu also found the terrible fate his friends faced because of these duelists in their past.

(Source: Duel Masters Wikia)"
10528,Duel Masters Cross Shock,6.17,"Shobu and friends continue to face the members of Fua Duelist in the world championship and defeat them all.

And now Shobu is the world champion. Before Shobu could relax he is being called into the creature world to face Diabolos Zeta, Temporal Ruler, who is about to bring annihilation. Shobu and friends gather the new legendary cards and stop him with their new powers of these cards.

(Source: Duel Masters Wikia)"
